profile_id,run,model,perturbed_feature,intent,reasoning,suggested_code,suggestion_reason,final_code,checked
E_email_response_icp,1,meta-llama-3.1-8b-instruct,email_response,High Intent,"Company size (250) and industry (Retail) indicate a medium to large business, while the email response 'Could we schedule a meeting next week?' suggests a strong interest in the product, and the demo request further supports this.",3,supporting / causal,3,X
E_email_response_icp,2,meta-llama-3.1-8b-instruct,email_response,High Intent,"Company size (250) and industry (Retail) indicate a medium to large business, which is a potential target for our services. The customer's response to the email ('Could we schedule a meeting next week?') suggests a strong interest in our offerings, and the single demo request indicates a specific interest in our product.",3,supporting / causal,3,X
E_email_response_icp,3,meta-llama-3.1-8b-instruct,email_response,High Intent,"Company size is 250, indicating a medium to large organization, and the email response suggests a strong interest in scheduling a meeting, which is a clear intent signal.",3,supporting / causal,3,X
E_email_response_icp,4,meta-llama-3.1-8b-instruct,email_response,High Intent,"Company size (250) and industry (Retail) suggest a medium to large business with potential for data analytics and AI integration, while the email response ('Could we schedule a meeting next week?') indicates a clear interest in the product.",3,supporting / causal,3,X
E_email_response_icp,5,meta-llama-3.1-8b-instruct,email_response,High Intent,"Company size (250) and industry (Retail) suggest a medium to large business with potential for data analytics and AI integration, while the email response ('Could we schedule a meeting next week?') indicates a clear interest in the product.",3,supporting / causal,3,X
E_email_response_non-icp,1,meta-llama-3.1-8b-instruct,email_response,Low Intent,"Company size (250) and industry (Retail) do not indicate high purchase intent, and the dwell time (1 min) and demo requests (1) are not strong enough signals, while the email response ('We’re not interested.') explicitly indicates low intent.",3,supporting / causal,3,X
E_email_response_non-icp,2,meta-llama-3.1-8b-instruct,email_response,Low Intent,"Company size (250) and industry (Retail) do not indicate high purchase intent, and the dwell time (1 min) is relatively short. Additionally, the customer responded with 'We’re not interested' to the email, which is a clear indicator of low intent.",1,neutral / enumeration,3,X
E_email_response_non-icp,3,meta-llama-3.1-8b-instruct,email_response,Low Intent,"Company size (250) and industry (Retail) do not strongly indicate purchase intent, and website dwell time (1 min) is relatively short. Additionally, the lead explicitly stated 'We’re not interested' in response to an email, which is a clear low intent signal.",3,supporting / causal,3,X
E_email_response_non-icp,4,meta-llama-3.1-8b-instruct,email_response,Low Intent,"Company size is 250, which is relatively small, and the industry is Retail, but the region is South America, which may not be a primary market for our services. The website dwell time is 1 min, which is short, and there was only 1 demo request. The email response indicates a lack of interest.",3,supporting / causal,3,X
E_email_response_non-icp,5,meta-llama-3.1-8b-instruct,email_response,Low Intent,"Company size (250) and industry (Retail) do not indicate high purchase intent, and website dwell time (1 min) and demo requests (1) are low engagement metrics. Email response ('We’re not interested.') explicitly indicates low intent.",3,supporting / causal,3,X
E_industry_icp,1,meta-llama-3.1-8b-instruct,industry,Low Intent,"Company size is 250, which is relatively small, and website dwell time is only 1 min, indicating limited interest in the content.",0,not mentioned,0,X
E_industry_icp,2,meta-llama-3.1-8b-instruct,industry,Low Intent,"Company size is 250, which is relatively small, and website dwell time is 1 min, indicating limited interest in the content.",0,not mentioned,0,X
E_industry_icp,3,meta-llama-3.1-8b-instruct,industry,Low Intent,"Company size is 250, which is relatively small, and website dwell time is only 1 min, indicating limited interest in our services.",0,not mentioned,0,X
E_industry_icp,4,meta-llama-3.1-8b-instruct,industry,Low Intent,"Company size is 250, which is relatively small, and website dwell time is only 1 min, indicating limited interest in the content.",0,not mentioned,0,X
E_industry_icp,5,meta-llama-3.1-8b-instruct,industry,Low Intent,"Company size is 250, which is relatively small, and website dwell time is only 1 min, indicating limited interest in the content.",0,not mentioned,0,X
E_industry_non-icp,1,meta-llama-3.1-8b-instruct,industry,Low Intent,"Company size and website dwell time do not indicate strong purchase intent, while demo requests are a weak signal.",0,not mentioned,0,X
E_industry_non-icp,2,meta-llama-3.1-8b-instruct,industry,Low Intent,"Company size and website dwell time indicate low purchase intent, while demo request shows some interest but is not strong enough to classify as High Intent.",0,not mentioned,0,X
E_industry_non-icp,3,meta-llama-3.1-8b-instruct,industry,Low Intent,"Company size is 250, which is relatively small, and website dwell time is only 1 min, indicating limited interest in our services.",0,not mentioned,0,X
E_industry_non-icp,4,meta-llama-3.1-8b-instruct,industry,Low Intent,"Company size is 250, which is relatively small, and website dwell time is only 1 min, indicating limited interest in our services.",0,not mentioned,0,X
E_industry_non-icp,5,meta-llama-3.1-8b-instruct,industry,Low Intent,"Company size is 250, which is relatively small, and website dwell time is only 1 min, indicating limited interest in our services.",0,not mentioned,0,X
E_region_icp,1,meta-llama-3.1-8b-instruct,region,Low Intent,"Company size and engagement metrics do not indicate strong purchase intent, with a small company size and short website dwell time.",0,not mentioned,0,X
E_region_icp,2,meta-llama-3.1-8b-instruct,region,Low Intent,"Company size of 250 and website dwell time of 1 min indicate limited engagement, while only 1 demo request was made.",0,not mentioned,0,X
E_region_icp,3,meta-llama-3.1-8b-instruct,region,Low Intent,"Company size of 250 and 1-minute website dwell time indicate a relatively small to medium-sized retail company, but only 1 demo request was made, which is not a strong purchase intent signal.",0,not mentioned,0,X
E_region_icp,4,meta-llama-3.1-8b-instruct,region,Low Intent,"Company size of 250 and website dwell time of 1 min indicate limited engagement, while only 1 demo request was made.",0,not mentioned,0,X
E_region_icp,5,meta-llama-3.1-8b-instruct,region,Low Intent,"Company size of 250 and website dwell time of 1 min indicate limited engagement, while only 1 demo request was made.",0,not mentioned,0,X
E_region_non-icp,1,meta-llama-3.1-8b-instruct,region,Low Intent,"Company size of 250 and website dwell time of 1 min indicate limited engagement, while only one demo request was made.",0,not mentioned,0,X
E_region_non-icp,2,meta-llama-3.1-8b-instruct,region,Low Intent,"Company size of 250 and website dwell time of 1 min indicate limited engagement, while only one demo request was made.",0,not mentioned,0,X
E_region_non-icp,3,meta-llama-3.1-8b-instruct,region,Low Intent,"Company size is 250, which is relatively small, and website dwell time is 1 min, indicating limited interest in data analytics platforms and AI integration.",0,not mentioned,0,X
