profile_id,run,model,intent,reasoning
E_company_size_high,5,meta-llama-3.1-8b-instruct,Low Intent,"Company size is large (10000), but website dwell time is short (1 min) and only one demo request was made, indicating limited engagement."
E_company_size_low,1,meta-llama-3.1-8b-instruct,Low Intent,"Company size is small (10) and dwell time on the website is short (1 min), indicating limited interest."
E_company_size_low,2,meta-llama-3.1-8b-instruct,Low Intent,"Company size is small (10) and dwell time on the website is short (1 min), indicating limited interest."
E_company_size_low,3,meta-llama-3.1-8b-instruct,Low Intent,"Company size is small (10), website dwell time is short (1 min), and only one demo request was made, indicating limited interest in our services."
E_company_size_low,4,meta-llama-3.1-8b-instruct,Low Intent,"Company size is small (10) and dwell time on the website is short (1 min), indicating limited interest."
E_company_size_low,5,meta-llama-3.1-8b-instruct,Low Intent,"Company size is small (10) and dwell time on the website is short (1 min), indicating limited interest."
E_demo_requests_high,1,meta-llama-3.1-8b-instruct,High Intent,"Company size (250) and demo requests (3) indicate a medium to large organization with interest in our services, while website dwell time (1 min) is relatively short but may be sufficient for a retail company in South America."
E_demo_requests_high,2,meta-llama-3.1-8b-instruct,High Intent,"Company size (250) and multiple demo requests (3) indicate a large organization with interest in our services, while website dwell time (1 min) is relatively short but not a strong deterrent."
E_demo_requests_high,3,meta-llama-3.1-8b-instruct,High Intent,"Company size of 250 and 3 demo requests indicate a medium to large organization with interest in our services, while the 1 min website dwell time suggests engagement with our content."
E_demo_requests_high,4,meta-llama-3.1-8b-instruct,High Intent,"Company size of 250 and 3 demo requests indicate a medium to large organization with interest in our services, while the 1 min website dwell time suggests engagement with our content."
E_demo_requests_high,5,meta-llama-3.1-8b-instruct,High Intent,"Company size of 250 and 3 demo requests indicate strong interest, while 1 min website dwell time is relatively short but still suggests engagement."
E_demo_requests_low,1,meta-llama-3.1-8b-instruct,Low Intent,"Company size is 250, which is relatively small, and website dwell time is 1 min, indicating limited engagement."
E_demo_requests_low,2,meta-llama-3.1-8b-instruct,Low Intent,"Company size is 250, which is relatively small, and there are no demo requests, indicating a lack of strong purchase intent."
E_demo_requests_low,3,meta-llama-3.1-8b-instruct,Low Intent,"Company size is 250, which is relatively small, and website dwell time is only 1 min, indicating limited interest in our services."
E_demo_requests_low,4,meta-llama-3.1-8b-instruct,Low Intent,"Company size of 250 and low engagement metrics (1 min website dwell time, 0 demo requests) indicate limited interest in our services."
E_demo_requests_low,5,meta-llama-3.1-8b-instruct,Low Intent,"Company size of 250 and low engagement metrics (1 min website dwell time, 0 demo requests) indicate limited interest in our services."
E_email_response_icp,1,meta-llama-3.1-8b-instruct,High Intent,"Company size (250) and industry (Retail) indicate a medium to large business, while the email response 'Could we schedule a meeting next week?' suggests a strong interest in the product, and the demo request further supports this."
E_email_response_icp,2,meta-llama-3.1-8b-instruct,High Intent,"Company size (250) and industry (Retail) indicate a medium to large business, which is a potential target for our services. The customer's response to the email ('Could we schedule a meeting next week?') suggests a strong interest in our offerings, and the single demo request indicates a specific interest in our product."
E_email_response_icp,3,meta-llama-3.1-8b-instruct,High Intent,"Company size is 250, indicating a medium to large organization, and the email response suggests a strong interest in scheduling a meeting, which is a clear intent signal."
E_email_response_icp,4,meta-llama-3.1-8b-instruct,High Intent,"Company size (250) and industry (Retail) suggest a medium to large business with potential for data analytics and AI integration, while the email response ('Could we schedule a meeting next week?') indicates a clear interest in the product."
E_email_response_icp,5,meta-llama-3.1-8b-instruct,High Intent,"Company size (250) and industry (Retail) suggest a medium to large business with potential for data analytics and AI integration, while the email response ('Could we schedule a meeting next week?') indicates a clear interest in the product."
E_email_response_non-icp,1,meta-llama-3.1-8b-instruct,Low Intent,"Company size (250) and industry (Retail) do not indicate high purchase intent, and the dwell time (1 min) and demo requests (1) are not strong enough signals, while the email response ('We’re not interested.') explicitly indicates low intent."
E_email_response_non-icp,2,meta-llama-3.1-8b-instruct,Low Intent,"Company size (250) and industry (Retail) do not indicate high purchase intent, and the dwell time (1 min) is relatively short. Additionally, the customer responded with 'We’re not interested' to the email, which is a clear indicator of low intent."
E_email_response_non-icp,3,meta-llama-3.1-8b-instruct,Low Intent,"Company size (250) and industry (Retail) do not strongly indicate purchase intent, and website dwell time (1 min) is relatively short. Additionally, the lead explicitly stated 'We’re not interested' in response to an email, which is a clear low intent signal."
